256 4.80
256 4.94
256 4.95
256 4.98
256 4.98
256 5.00
256 5.01
256 5.02
256 5.09
256 5.22
512 4.81
512 4.88
512 4.89
512 4.91
512 4.92
512 4.94
512 4.94
512 4.94
512 5.02
512 5.03
1024 4.85
1024 4.86
1024 4.88
1024 4.90
1024 4.91
1024 4.92
1024 4.94
1024 4.97
1024 4.98
1024 5.07
2048 4.88
2048 4.89
2048 4.89
2048 4.93
2048 4.94
2048 4.99
2048 5.01
2048 5.01
2048 5.07
2048 5.17
4096 4.89
4096 4.90
4096 4.91
4096 4.94
4096 4.98
4096 4.98
4096 4.99
4096 4.99
4096 5.04
4096 5.05
8192 4.85
8192 4.89
8192 4.92
8192 4.92
8192 4.93
8192 5.01
8192 5.02
8192 5.04
8192 5.10
8192 5.12
16384 4.93
16384 5.01
16384 5.03
16384 5.03
16384 5.04
16384 5.05
16384 5.06
16384 5.12
16384 5.13
16384 5.21
32768 20.61
32768 20.70
32768 20.73
32768 20.76
32768 20.77
32768 20.80
32768 20.81
32768 21.03
32768 21.50
32768 21.52
65536 22.03
65536 22.09
65536 22.13
65536 22.15
65536 22.16
65536 22.41
65536 22.65
65536 22.72
65536 22.88
65536 22.97
131072 29.25
131072 29.26
131072 29.27
131072 29.30
131072 29.33
131072 29.35
131072 29.43
131072 30.23
131072 30.30
131072 30.30
262144 36.29
262144 36.31
262144 36.34
262144 36.35
262144 36.38
262144 36.40
262144 36.45
262144 37.43
262144 37.48
262144 37.50
524288 53.03
524288 53.10
524288 53.11
524288 53.14
524288 53.15
524288 53.19
524288 53.27
524288 53.37
524288 53.80
524288 53.81
1048576 91.65
1048576 91.65
1048576 91.71
1048576 91.73
1048576 91.74
1048576 91.92
1048576 91.96
1048576 92.63
1048576 92.64
1048576 92.76
2097152 169.52
2097152 169.55
2097152 169.62
2097152 169.64
2097152 169.75
2097152 169.83
2097152 170.11
2097152 170.15
2097152 170.50
2097152 170.98
4194304 325.98
4194304 326.21
4194304 326.30
4194304 326.32
4194304 326.33
4194304 326.39
4194304 326.73
4194304 326.79
4194304 326.97
4194304 328.80
