256 3.63
256 3.64
256 3.64
256 3.67
256 3.69
256 3.70
256 3.74
256 3.78
256 3.80
256 3.84
512 3.59
512 3.61
512 3.61
512 3.66
512 3.67
512 3.69
512 3.73
512 3.73
512 3.77
512 3.78
1024 3.35
1024 3.36
1024 3.39
1024 3.41
1024 3.54
1024 3.54
1024 3.58
1024 3.60
1024 3.67
1024 3.71
2048 3.13
2048 3.15
2048 3.16
2048 3.17
2048 3.19
2048 3.19
2048 3.20
2048 3.25
2048 3.27
2048 3.27
4096 3.15
4096 3.17
4096 3.20
4096 3.32
4096 3.32
4096 3.53
4096 3.54
4096 3.65
4096 3.74
4096 3.74
8192 2.95
8192 2.98
8192 3.02
8192 3.04
8192 3.05
8192 3.13
8192 3.16
8192 3.32
8192 3.47
8192 3.56
16384 3.02
16384 3.02
16384 3.04
16384 3.07
16384 3.08
16384 3.17
16384 3.20
16384 3.30
16384 3.30
16384 3.31
32768 2.98
32768 3.01
32768 3.09
32768 3.11
32768 3.14
32768 3.17
32768 3.18
32768 3.18
32768 3.26
32768 3.30
65536 3.03
65536 3.04
65536 3.11
65536 3.13
65536 3.19
65536 3.26
65536 3.52
65536 3.55
65536 3.58
65536 3.70
131072 3.07
131072 3.28
131072 3.31
131072 3.32
131072 3.39
131072 3.47
131072 3.48
131072 3.52
131072 3.56
131072 3.67
262144 4.53
262144 4.65
262144 4.67
262144 4.71
262144 4.87
262144 4.97
262144 5.23
262144 5.34
262144 5.95
262144 6.20
524288 8.10
524288 8.33
524288 8.45
524288 8.47
524288 8.47
524288 8.49
524288 8.94
524288 9.09
524288 9.46
524288 9.71
1048576 14.85
1048576 15.44
1048576 15.79
1048576 16.36
1048576 16.66
1048576 17.37
1048576 17.80
1048576 18.12
1048576 18.26
1048576 19.54
2097152 26.03
2097152 26.88
2097152 27.21
2097152 28.33
2097152 29.85
2097152 31.88
2097152 32.13
2097152 34.63
2097152 35.75
2097152 41.55
4194304 53.45
4194304 54.14
4194304 60.52
4194304 60.95
4194304 61.19
4194304 61.86
4194304 63.94
4194304 64.76
4194304 75.45
4194304 81.38
