256 1.93
256 1.95
256 2.02
256 2.09
256 2.09
256 2.14
256 2.21
256 2.25
256 2.25
256 2.26
512 2.22
512 2.24
512 2.30
512 2.31
512 2.32
512 2.33
512 2.36
512 2.37
512 2.38
512 2.89
1024 2.83
1024 2.89
1024 2.91
1024 2.91
1024 2.92
1024 2.94
1024 2.94
1024 2.95
1024 2.96
1024 2.96
2048 3.11
2048 3.15
2048 3.18
2048 3.20
2048 3.44
2048 3.50
2048 3.55
2048 4.01
2048 4.10
2048 4.68
4096 2.86
4096 2.90
4096 2.94
4096 2.94
4096 2.95
4096 2.97
4096 2.98
4096 2.99
4096 3.09
4096 5.07
8192 4.40
8192 4.42
8192 4.45
8192 4.50
8192 4.51
8192 4.52
8192 4.56
8192 4.57
8192 4.69
8192 4.92
16384 10.13
16384 7.56
16384 7.57
16384 7.59
16384 7.64
16384 7.69
16384 7.70
16384 7.74
16384 7.84
16384 8.17
32768 13.85
32768 13.96
32768 14.01
32768 14.28
32768 14.60
32768 15.57
32768 16.16
32768 16.71
32768 17.24
32768 17.52
65536 27.04
65536 27.07
65536 27.15
65536 27.23
65536 27.24
65536 27.26
65536 27.27
65536 27.47
65536 29.03
65536 29.30
131072 72.40
131072 72.49
131072 72.57
131072 73.60
131072 73.96
131072 74.01
131072 74.40
131072 74.67
131072 74.83
131072 75.83
262144 161.81
262144 162.16
262144 162.36
262144 162.40
262144 162.74
262144 163.16
262144 163.31
262144 163.73
262144 163.98
262144 164.54
524288 319.91
524288 321.45
524288 321.82
524288 322.51
524288 322.79
524288 322.96
524288 323.47
524288 323.55
524288 324.78
524288 382.33
1048576 634.86
1048576 634.99
1048576 639.54
1048576 640.36
1048576 644.52
1048576 644.85
1048576 645.60
1048576 646.57
1048576 647.13
1048576 648.17
2097152 1304.88
2097152 1304.91
2097152 1305.94
2097152 1307.19
2097152 1309.44
2097152 1311.96
2097152 1312.73
2097152 1313.78
2097152 1320.22
2097152 1323.26
4194304 3195.81
4194304 3196.81
4194304 3199.13
4194304 3199.52
4194304 3201.07
4194304 3203.67
4194304 3204.13
4194304 3205.12
4194304 3208.55
4194304 3384.24
