256 5.42
256 5.52
256 5.57
256 5.57
256 5.61
256 5.67
256 5.73
256 5.89
256 6.07
256 6.21
512 5.63
512 5.67
512 5.94
512 5.95
512 6.19
512 6.20
512 6.27
512 6.32
512 6.60
512 7.11
1024 5.63
1024 5.65
1024 5.70
1024 5.72
1024 5.75
1024 5.81
1024 5.82
1024 5.84
1024 6.18
1024 6.38
2048 6.24
2048 6.32
2048 6.34
2048 6.39
2048 6.44
2048 6.44
2048 6.44
2048 6.46
2048 6.53
2048 6.61
4096 7.69
4096 7.79
4096 7.88
4096 7.90
4096 8.00
4096 8.04
4096 8.06
4096 8.08
4096 8.10
4096 8.15
8192 10.63
8192 10.73
8192 11.71
8192 11.71
8192 11.78
8192 12.00
8192 12.04
8192 12.05
8192 12.24
8192 12.31
16384 18.31
16384 18.88
16384 19.56
16384 19.88
16384 19.92
16384 19.99
16384 19.99
16384 20.14
16384 20.21
16384 20.31
32768 36.24
32768 36.45
32768 36.68
32768 36.83
32768 37.05
32768 37.13
32768 37.35
32768 37.38
32768 37.46
32768 37.54
65536 73.37
65536 75.66
65536 77.06
65536 78.27
65536 78.74
65536 79.34
65536 79.46
65536 81.65
65536 81.75
65536 83.39
131072 146.92
131072 147.60
131072 148.28
131072 149.10
131072 149.35
131072 149.73
131072 150.03
131072 150.42
131072 150.44
131072 155.14
262144 306.12
262144 307.53
262144 311.75
262144 312.72
262144 315.29
262144 317.66
262144 318.15
262144 320.87
262144 321.54
262144 323.56
524288 556.38
524288 567.05
524288 568.95
524288 575.04
524288 575.91
524288 578.10
524288 578.80
524288 582.58
524288 586.13
524288 595.81
1048576 1058.46
1048576 1060.96
1048576 1063.39
1048576 1065.33
1048576 1069.85
1048576 1071.40
1048576 1072.88
1048576 1077.28
1048576 1078.85
1048576 1089.49
2097152 2060.46
2097152 2061.58
2097152 2062.51
2097152 2075.61
2097152 2076.01
2097152 2087.29
2097152 2090.64
2097152 2095.59
2097152 2096.27
2097152 2096.46
4194304 4109.85
4194304 4113.67
4194304 4119.21
4194304 4125.01
4194304 4127.47
4194304 4128.48
4194304 4137.86
4194304 4141.44
4194304 4144.30
4194304 4150.29
