256 6.69
256 6.52
256 7.60
256 6.50
256 6.77
256 7.65
256 6.59
256 7.89
256 6.74
256 6.59
512 7.60
512 6.65
512 7.67
512 6.53
512 6.50
512 6.48
512 6.52
512 6.48
512 7.67
512 6.62
1024 6.53
1024 7.66
1024 6.62
1024 6.68
1024 8.03
1024 6.64
1024 6.52
1024 6.62
1024 7.94
1024 6.66
2048 6.62
2048 6.70
2048 6.65
2048 6.59
2048 6.53
2048 6.60
2048 6.67
2048 6.65
2048 6.55
2048 6.68
4096 6.89
4096 6.85
4096 6.76
4096 6.70
4096 6.85
4096 6.68
4096 6.82
4096 6.71
4096 6.68
4096 6.82
8192 7.09
8192 7.02
8192 6.98
8192 7.10
8192 7.00
8192 6.92
8192 6.96
8192 7.00
8192 7.08
8192 7.08
16384 6.90
16384 6.90
16384 6.83
16384 6.89
16384 6.86
16384 7.14
16384 6.97
16384 6.98
16384 6.92
16384 7.02
32768 7.27
32768 7.29
32768 7.18
32768 7.18
32768 7.17
32768 7.13
32768 7.15
32768 7.12
32768 7.16
32768 7.21
65536 8.24
65536 8.01
65536 7.97
65536 8.16
65536 7.98
65536 8.06
65536 8.08
65536 8.30
65536 8.02
65536 8.09
131072 9.49
131072 9.53
131072 9.42
131072 9.52
131072 9.63
131072 9.72
131072 9.69
131072 9.52
131072 9.82
131072 9.64
262144 12.71
262144 12.77
262144 12.70
262144 12.83
262144 12.96
262144 13.22
262144 12.83
262144 13.07
262144 13.09
262144 12.90
524288 20.29
524288 20.09
524288 19.71
524288 19.63
524288 19.89
524288 20.23
524288 20.18
524288 20.14
524288 20.11
524288 20.24
1048576 34.82
1048576 34.71
1048576 34.77
1048576 34.61
1048576 34.76
1048576 34.86
1048576 34.61
1048576 35.00
1048576 34.92
1048576 34.63
2097152 60.16
2097152 60.01
2097152 60.09
2097152 60.03
2097152 60.07
2097152 60.17
2097152 59.95
2097152 59.95
2097152 59.99
2097152 60.18
4194304 108.82
4194304 108.81
4194304 108.81
4194304 108.82
4194304 108.84
4194304 108.83
4194304 108.99
4194304 108.90
4194304 108.85
4194304 108.83
