256 1.80
256 1.81
256 1.89
256 1.90
256 1.90
256 1.90
256 1.90
256 1.90
256 1.91
256 1.93
512 2.20
512 2.38
512 2.41
512 2.86
512 2.88
512 2.93
512 3.02
512 3.03
512 3.20
512 3.43
1024 2.10
1024 2.10
1024 2.14
1024 2.14
1024 2.16
1024 2.16
1024 2.17
1024 2.22
1024 2.25
1024 2.29
2048 3.18
2048 3.24
2048 3.25
2048 3.28
2048 3.28
2048 3.29
2048 3.30
2048 3.31
2048 3.31
2048 3.34
4096 6.15
4096 6.16
4096 6.16
4096 6.23
4096 6.24
4096 6.26
4096 6.27
4096 6.28
4096 6.35
4096 6.36
8192 11.35
8192 12.25
8192 12.56
8192 12.64
8192 12.70
8192 12.77
8192 12.79
8192 12.90
8192 12.92
8192 13.27
16384 24.68
16384 25.07
16384 25.16
16384 25.20
16384 25.27
16384 25.44
16384 25.74
16384 25.78
16384 25.94
16384 26.31
32768 42.39
32768 42.67
32768 43.46
32768 43.80
32768 44.07
32768 44.20
32768 44.44
32768 44.45
32768 45.54
32768 45.70
65536 84.07
65536 86.14
65536 88.06
65536 91.95
65536 92.21
65536 92.23
65536 92.61
65536 93.17
65536 93.60
65536 95.31
131072 154.63
131072 158.55
131072 158.87
131072 159.33
131072 159.33
131072 160.15
131072 160.15
131072 162.60
131072 162.65
131072 164.73
262144 304.46
262144 304.69
262144 305.32
262144 305.51
262144 306.20
262144 306.59
262144 306.78
262144 306.79
262144 307.17
262144 308.59
524288 589.98
524288 590.95
524288 592.77
524288 592.84
524288 593.38
524288 593.95
524288 594.59
524288 594.61
524288 595.62
524288 599.42
1048576 1157.66
1048576 1158.52
1048576 1158.74
1048576 1159.20
1048576 1159.29
1048576 1159.89
1048576 1161.21
1048576 1162.21
1048576 1162.70
1048576 1164.34
2097152 2300.14
2097152 2300.40
2097152 2301.65
2097152 2303.12
2097152 2305.09
2097152 2305.15
2097152 2306.45
2097152 2308.61
2097152 2308.67
2097152 2309.34
4194304 4589.00
4194304 4590.69
4194304 4591.70
4194304 4591.72
4194304 4592.31
4194304 4593.05
4194304 4593.76
4194304 4601.09
4194304 4601.87
4194304 4605.14
