16 3.59
16 3.60
16 3.62
16 3.64
16 3.65
16 3.66
16 3.67
16 3.71
16 3.71
16 3.74
32 3.51
32 3.58
32 3.58
32 3.62
32 3.63
32 3.64
32 3.66
32 3.70
32 3.72
32 3.74
64 3.51
64 3.54
64 3.59
64 3.61
64 3.62
64 3.62
64 3.65
64 3.66
64 3.85
64 3.88
128 3.61
128 3.61
128 3.64
128 3.65
128 3.66
128 3.66
128 3.67
128 3.67
128 3.68
128 3.72
256 7.87
256 7.91
256 7.93
256 7.95
256 7.95
256 7.96
256 8.02
256 8.02
256 8.03
256 8.03
512 27.04
512 27.05
512 27.11
512 27.21
512 27.22
512 27.23
512 27.24
512 27.25
512 27.29
512 27.50
1024 103.99
1024 104.00
1024 104.17
1024 104.25
1024 104.95
1024 104.99
1024 104.99
1024 105.01
1024 105.07
1024 105.24
2048 429.74
2048 430.10
2048 430.70
2048 430.74
2048 434.96
2048 434.98
2048 435.18
2048 435.20
2048 436.11
2048 436.26
