16 15.54
16 15.56
16 15.78
16 15.86
16 15.93
16 15.98
16 16.05
16 16.07
16 16.09
16 16.30
32 15.31
32 15.35
32 15.38
32 15.51
32 15.55
32 15.55
32 15.60
32 15.66
32 15.77
32 15.92
64 15.32
64 15.42
64 15.43
64 15.45
64 15.56
64 15.59
64 15.65
64 15.79
64 15.90
64 16.17
128 15.43
128 15.50
128 15.53
128 15.63
128 15.64
128 15.69
128 15.71
128 15.76
128 16.20
128 16.30
256 15.68
256 15.69
256 15.84
256 15.93
256 16.01
256 16.02
256 16.06
256 16.07
256 16.08
256 16.18
512 18.15
512 18.32
512 19.07
512 19.14
512 19.19
512 19.27
512 19.56
512 19.86
512 19.87
512 20.12
1024 50.11
1024 52.25
1024 58.68
1024 58.96
1024 59.00
1024 59.27
1024 59.37
1024 60.46
1024 62.52
1024 68.72
2048 197.78
2048 197.89
2048 198.37
2048 200.23
2048 200.32
2048 212.15
2048 218.69
2048 219.21
2048 222.84
2048 225.28
