16 53.89
16 54.07
16 52.49
16 52.81
16 52.49
16 53.87
16 52.07
16 52.35
16 53.21
16 54.44
32 53.83
32 53.37
32 53.25
32 52.62
32 52.40
32 53.80
32 53.95
32 53.04
32 51.79
32 52.27
64 53.11
64 53.96
64 51.00
64 52.64
64 52.75
64 52.73
64 53.88
64 52.16
64 53.73
64 53.69
128 53.75
128 53.78
128 53.81
128 54.11
128 54.69
128 47.63
128 53.46
128 53.70
128 54.84
128 53.81
256 50.74
256 51.45
256 50.95
256 51.17
256 50.93
256 51.57
256 50.08
256 50.83
256 51.29
256 50.98
512 62.14
512 61.74
512 62.27
512 61.74
512 61.77
512 62.63
512 62.08
512 62.45
512 61.54
512 61.91
1024 109.14
1024 109.12
1024 107.73
1024 108.27
1024 109.62
1024 108.39
1024 108.92
1024 109.30
1024 106.72
1024 108.77
2048 282.36
2048 285.61
2048 285.05
2048 284.96
2048 286.45
2048 285.73
2048 285.55
2048 285.00
2048 285.54
2048 283.61
